,Player,Nation,Pos,Squad,Competition_Name,Age,Born,Matches_Played,Yellow_Cards,Red_Cards,Second_Yellow_Card,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Interceptions,Tackles_Won,Penalty_Kicks_Won,Penalty_Kicks_Conceded,Own_Goals,Ball_Recoveries,Aerials_Won,Aerials_Lost,Percentage_of_Aerials_Won,Matches
984,Eric García,es ESP,"DF,MF",Barcelona,es La Liga,21,2001,15.7,3,0,0,18,8,0,0,19,16,0,2,0,90,23,15,60.5,Matches
985,Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,22,1999,37.9,1,0,0,22,26,3,156,44,54,0,2,0,229,7,20,25.9,Matches
986,Joan García,es ESP,GK,Espanyol,es La Liga,21,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
987,Raúl García,es ESP,"FW,MF",Athletic Club,es La Liga,36,1986,10.7,4,0,0,14,19,8,13,6,8,0,0,0,31,40,38,51.3,Matches
988,Rubén García,es ESP,"FW,MF",Osasuna,es La Liga,29,1993,12.9,2,0,0,14,17,1,79,12,11,0,0,0,71,12,35,25.5,Matches
989,Unai García,es ESP,DF,Osasuna,es La Liga,30,1992,19.0,6,1,0,22,4,0,3,19,13,0,1,0,90,38,29,56.7,Matches
990,Alejandro Garnacho,ar ARG,"FW,MF",Manchester Utd,eng Premier League,18,2004,6.3,3,0,0,8,8,3,2,5,2,0,0,0,28,3,10,23.1,Matches
991,James Garner,eng ENG,"MF,DF",Everton,eng Premier League,21,2001,8.9,3,0,0,16,10,1,37,12,13,0,0,0,68,12,10,54.5,Matches
992,Felix Garreta,es ESP,DF,Betis,es La Liga,18,2004,1.0,0,0,0,2,1,0,0,1,0,0,0,0,3,1,1,50.0,Matches
993,Aleix Garrido,es ESP,FW,Barcelona,es La Liga,18,2004,0.1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,Matches
994,Sékou Gassama,sn SEN,FW,Valladolid,es La Liga,27,1995,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,50.0,Matches
995,Johan Gastien,fr FRA,MF,Clermont Foot,fr Ligue 1,34,1988,28.9,7,0,0,19,33,0,67,36,34,0,1,0,224,10,10,50.0,Matches
996,Federico Gatti,it ITA,DF,Juventus,it Serie A,24,1998,16.1,4,0,0,16,13,0,3,21,11,0,0,0,97,32,26,55.2,Matches
997,Gavi,es ESP,"MF,FW",Barcelona,es La Liga,17,2004,28.1,10,0,0,74,72,9,38,18,31,0,0,0,113,39,33,54.2,Matches
998,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,30,1992,28.0,4,0,0,0,6,0,0,1,0,0,0,0,36,4,0,100.0,Matches
999,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,31,1990,38.0,0,0,0,0,5,0,0,1,0,0,0,0,25,5,1,83.3,Matches
1000,Dario Gebuhr,de GER,DF,Eint Frankfurt,de Bundesliga,19,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
1001,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,24,1998,21.7,9,0,0,42,20,1,49,24,25,0,0,0,115,8,18,30.8,Matches
1002,Joe Gelhardt,eng ENG,FW,Leeds United,eng Premier League,20,2002,2.4,1,0,0,6,8,0,1,0,2,0,0,0,9,5,11,31.3,Matches
1003,Valentin Gendrey,fr FRA,DF,Lecce,it Serie A,22,2000,34.5,4,0,0,23,27,1,74,37,57,2,1,0,198,48,43,52.7,Matches
1004,Denis Genreau,au AUS,MF,Toulouse,fr Ligue 1,23,1999,7.3,3,0,0,9,4,3,16,8,13,0,0,0,48,5,16,23.8,Matches
1005,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,28,1994,20.7,3,0,0,18,21,2,18,7,15,0,1,0,87,22,40,35.5,Matches
1006,Valère Germain,fr FRA,"FW,MF",Montpellier,fr Ligue 1,32,1990,7.6,1,1,0,10,4,2,6,6,11,1,0,0,19,32,42,43.2,Matches
1007,Gerson,br BRA,MF,Marseille,fr Ligue 1,25,1997,4.6,1,0,0,16,16,1,3,2,4,0,0,0,20,8,6,57.1,Matches
1008,Ismaël Gharbi,es ESP,"MF,FW",Paris S-G,fr Ligue 1,18,2004,0.6,1,0,0,3,4,0,0,3,0,0,0,0,3,0,0,,Matches
1009,Paolo Ghiglione,it ITA,DF,Cremonese,it Serie A,25,1997,7.9,4,0,0,16,7,2,39,4,11,0,1,0,42,5,8,38.5,Matches
1010,Saman Ghoddos,ir IRN,"MF,FW",Brentford,eng Premier League,28,1993,1.5,0,0,0,3,3,0,7,4,1,0,0,0,24,5,4,55.6,Matches
1011,Faouzi Ghoulam,dz ALG,DF,Angers,fr Ligue 1,31,1991,5.3,0,0,0,4,5,2,38,4,3,0,0,0,21,9,6,60.0,Matches
1012,Morgan Gibbs-White,eng ENG,"FW,MF",Wolves,eng Premier League,22,2000,2.0,1,0,0,3,3,0,8,1,1,0,0,0,14,2,5,28.6,Matches
1013,Morgan Gibbs-White,eng ENG,"MF,FW",Nott'ham Forest,eng Premier League,22,2000,33.0,5,0,0,32,28,6,161,14,14,0,0,0,147,56,109,33.9,Matches
1014,Niko Gießelmann,de GER,DF,Union Berlin,de Bundesliga,30,1991,14.5,4,0,0,16,21,0,88,9,11,0,0,0,60,21,18,53.8,Matches
1015,Samuel Gigot,fr FRA,DF,Marseille,fr Ligue 1,28,1993,20.9,5,2,1,44,14,1,1,45,24,0,1,0,103,56,17,76.7,Matches
1016,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,34,1987,23.0,3,0,0,0,4,0,0,0,2,0,0,0,58,6,1,85.7,Matches
1017,Bryan Gil,es ESP,"MF,FW",Tottenham,eng Premier League,21,2001,1.6,1,0,0,2,2,1,2,1,1,0,0,0,3,0,2,0.0,Matches
1018,Bryan Gil,es ESP,"FW,DF",Sevilla,es La Liga,21,2001,10.2,4,0,0,18,21,3,29,8,11,0,0,0,63,4,9,30.8,Matches
1019,David Gil,es ESP,GK,Cádiz,es La Liga,28,1994,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
1020,Óscar Gil,es ESP,DF,Espanyol,es La Liga,25,1997,28.4,14,0,0,54,39,0,38,31,37,0,1,0,124,13,39,25.0,Matches
1021,Mario Gila,es ESP,DF,Lazio,it Serie A,21,2000,1.0,0,0,0,1,1,0,0,3,1,0,0,0,6,0,3,0.0,Matches
1022,Billy Gilmour,sct SCO,MF,Brighton,eng Premier League,21,2001,5.6,1,0,0,8,3,0,2,6,2,0,0,0,35,5,5,50.0,Matches
1023,Álvaro Giménez,es ESP,FW,Cádiz,es La Liga,31,1991,0.2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,Matches
1024,Gvidas Gineitis,lt LTU,MF,Torino,it Serie A,18,2004,1.5,2,0,0,6,1,0,0,0,1,0,0,0,11,0,5,0.0,Matches
1025,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,28,1994,34.0,3,0,0,23,28,1,8,35,20,0,0,0,184,119,69,63.3,Matches
1026,Andrei Girotto,br BRA,"DF,MF",Nantes,fr Ligue 1,30,1992,35.0,7,0,0,54,34,1,9,73,73,0,2,0,163,78,42,65.0,Matches
1027,Olivier Giroud,fr FRA,FW,Milan,it Serie A,35,1986,23.8,8,1,1,38,24,16,5,3,5,0,0,0,48,101,63,61.6,Matches
1028,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,27,1995,21.6,0,0,0,33,10,9,39,11,23,2,2,0,91,11,19,36.7,Matches
1029,Degnand Gnonto,it ITA,"FW,MF",Leeds United,eng Premier League,18,2003,15.0,7,0,0,28,39,3,42,5,17,0,0,0,82,8,18,30.8,Matches
1030,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,24,1998,8.9,2,0,0,10,5,1,7,8,11,0,0,0,35,15,17,46.9,Matches
1031,Pierluigi Gollini,it ITA,GK,Fiorentina,it Serie A,27,1995,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
1032,Pierluigi Gollini,it ITA,GK,Napoli,it Serie A,27,1995,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
1033,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,26,1996,27.4,5,0,0,36,23,6,111,37,36,0,0,0,161,18,27,40.0,Matches
1034,André Gomes,pt POR,MF,Lille,fr Ligue 1,29,1993,18.1,6,0,0,49,17,1,11,9,19,0,0,0,142,18,12,60.0,Matches
1035,Angel Gomes,eng ENG,MF,Lille,fr Ligue 1,21,2000,31.3,8,0,0,54,49,0,49,13,19,2,0,0,139,8,30,21.1,Matches
1036,João Gomes,br BRA,MF,Wolves,eng Premier League,21,2001,7.3,5,0,0,17,16,0,8,4,13,0,0,0,59,7,4,63.6,Matches
1037,Toti Gomes,pt POR,DF,Wolves,eng Premier League,23,1999,10.9,6,0,0,16,5,1,9,11,9,0,0,0,61,17,16,51.5,Matches
1038,Dani Gómez,es ESP,"MF,FW",Espanyol,es La Liga,24,1998,1.0,2,0,0,3,2,4,2,1,1,0,0,0,5,1,0,100.0,Matches
1039,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,25,1997,16.3,3,0,0,13,4,1,4,24,21,0,1,0,126,46,38,54.8,Matches
1040,Maxi Gómez,uy URU,FW,Valencia,es La Liga,25,1996,1.2,0,0,0,4,3,1,0,0,0,0,0,0,0,2,6,25.0,Matches
1041,Moi Gómez,es ESP,"MF,FW",Osasuna,es La Liga,28,1994,27.3,5,0,0,14,26,1,115,10,17,0,0,0,176,7,25,21.9,Matches
1042,Papu Gómez,ar ARG,"FW,MF",Sevilla,es La Liga,34,1988,11.8,4,0,0,6,22,3,40,4,4,0,1,0,44,3,6,33.3,Matches
1043,Sergi Gómez,es ESP,DF,Espanyol,es La Liga,30,1992,26.0,1,2,0,9,8,0,3,27,16,0,0,0,113,43,36,54.4,Matches
1044,Sergio Gómez,es ESP,"DF,MF",Manchester City,eng Premier League,21,2000,3.9,0,0,0,1,2,0,8,2,4,0,0,0,19,3,10,23.1,Matches
1045,Antonio Gomis,es ESP,GK,Atlético Madrid,es La Liga,19,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1046,Maxime Gonalons,fr FRA,MF,Clermont Foot,fr Ligue 1,33,1989,16.1,3,0,0,24,22,0,3,20,32,0,0,0,98,15,9,62.5,Matches
1047,Diego González,es ESP,DF,Elche,es La Liga,27,1995,10.6,4,0,0,17,5,0,1,7,7,0,1,0,47,19,8,70.4,Matches
1048,Édgar González,es ESP,DF,Betis,es La Liga,25,1997,19.7,8,2,2,23,13,0,0,21,19,0,0,0,83,48,33,59.3,Matches
1049,Giovanni González,uy URU,DF,Mallorca,es La Liga,27,1994,10.3,5,0,0,16,17,1,20,7,8,0,0,0,48,12,11,52.2,Matches
1050,Joan Gonzàlez,es ESP,MF,Lecce,it Serie A,20,2002,24.4,8,0,0,36,45,2,26,16,28,0,0,1,135,32,67,32.3,Matches
1051,Nicolás González,ar ARG,"FW,MF",Fiorentina,it Serie A,24,1998,15.0,3,0,0,16,55,4,31,4,10,0,1,0,60,64,36,64.0,Matches
1052,Nicolás González,es ESP,MF,Valencia,es La Liga,20,2002,15.6,2,0,0,33,13,0,3,19,15,0,1,1,95,27,15,64.3,Matches
1053,Oumar Gonzalez,cm CMR,DF,Ajaccio,fr Ligue 1,24,1998,28.6,10,0,0,45,44,3,3,52,28,0,3,0,157,63,46,57.8,Matches
1054,Roberto González,es ESP,"FW,MF",Betis,es La Liga,21,2001,0.6,1,0,0,1,4,0,5,1,0,0,0,0,0,0,0,,Matches
1055,Jacek Góralski,pl POL,MF,Bochum,de Bundesliga,29,1992,1.6,0,0,0,1,4,0,0,3,3,0,0,0,7,0,2,0.0,Matches
1056,Anthony Gordon,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,21,2001,5.4,1,0,0,7,8,1,9,2,12,0,0,0,25,0,3,0.0,Matches
1057,Anthony Gordon,eng ENG,FW,Everton,eng Premier League,21,2001,12.2,6,0,0,20,15,3,25,4,22,0,0,0,56,9,29,23.7,Matches
1058,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,27,1995,19.2,5,0,0,23,19,3,10,30,24,0,0,0,140,46,23,66.7,Matches
1059,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,25,1996,19.0,3,0,0,25,17,0,41,17,25,0,0,0,82,19,33,36.5,Matches
1060,Robin Gosens,de GER,DF,Inter,it Serie A,28,1994,13.2,2,0,0,17,3,3,43,23,18,0,0,0,52,20,12,62.5,Matches
1061,Mario Götze,de GER,MF,Eint Frankfurt,de Bundesliga,30,1992,30.4,6,0,0,25,44,3,102,13,25,0,0,0,167,2,19,9.5,Matches
1062,Amine Gouiri,fr FRA,"FW,MF",Nice,fr Ligue 1,22,2000,2.5,0,0,0,2,2,0,6,0,1,1,0,0,6,3,2,60.0,Matches
1063,Amine Gouiri,fr FRA,"FW,MF",Rennes,fr Ligue 1,22,2000,28.0,4,0,0,39,18,8,10,12,25,0,0,0,97,29,49,37.2,Matches
1064,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,31,1991,31.1,12,0,0,36,8,2,8,50,27,0,1,1,214,81,65,55.5,Matches
1065,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,29,1992,31.4,7,0,0,31,39,0,15,38,40,0,0,0,140,47,45,51.1,Matches
1066,José Gragera,es ESP,"MF,DF",Espanyol,es La Liga,21,2000,5.1,2,0,0,14,6,0,0,7,9,0,0,0,17,12,9,57.1,Matches
1067,Alberto Grassi,it ITA,MF,Empoli,it Serie A,27,1995,13.3,3,0,0,22,13,0,0,27,21,0,0,0,91,26,11,70.3,Matches
1068,Ryan Gravenberch,nl NED,MF,Bayern Munich,de Bundesliga,20,2002,6.4,1,0,0,9,7,0,6,9,8,0,0,0,57,4,6,40.0,Matches
1069,Andrew Gravillon,gp GLP,DF,Torino,it Serie A,24,1998,3.5,2,0,0,9,1,0,3,9,3,0,0,0,10,6,5,54.5,Matches
1070,Andrew Gravillon,gp GLP,DF,Reims,fr Ligue 1,24,1998,11.5,3,0,0,18,14,0,16,21,8,0,0,0,65,13,12,52.0,Matches
1071,Demarai Gray,jm JAM,"FW,MF",Everton,eng Premier League,26,1996,27.9,3,0,0,24,51,13,173,13,24,0,0,0,98,13,45,22.4,Matches
1072,Adrian Grbić,at AUT,"MF,FW",Lorient,fr Ligue 1,25,1996,0.3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches
1073,Ivo Grbić,hr CRO,GK,Atlético Madrid,es La Liga,26,1996,10.2,3,0,0,1,1,0,0,0,0,0,1,0,9,4,1,80.0,Matches
1074,Jack Grealish,eng ENG,FW,Manchester City,eng Premier League,26,1995,22.8,4,0,0,27,78,3,53,7,16,1,0,0,110,14,17,45.2,Matches
1075,Sam Greenwood,eng ENG,"MF,FW",Leeds United,eng Premier League,20,2002,4.7,1,0,0,11,3,0,43,1,7,0,0,0,31,1,7,12.5,Matches
1076,Michael Gregoritsch,at AUT,FW,Freiburg,de Bundesliga,28,1994,23.9,6,0,0,25,43,13,13,5,12,1,0,0,71,141,150,48.5,Matches
1077,Dominik Greif,sk SVK,GK,Mallorca,es La Liga,25,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1078,Leo Greiml,at AUT,DF,Schalke 04,de Bundesliga,21,2001,4.0,2,0,0,12,2,0,3,3,5,0,1,0,21,10,5,66.7,Matches
1079,Clément Grenier,fr FRA,MF,Mallorca,es La Liga,31,1991,8.0,7,0,0,21,13,0,34,6,8,0,0,0,46,3,9,25.0,Matches
1080,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,31,1991,31.8,2,0,0,22,41,11,131,24,34,0,0,0,150,28,34,45.2,Matches
1081,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,de Bundesliga,29,1993,26.8,2,0,0,7,31,5,135,19,16,1,0,0,155,16,18,47.1,Matches
1082,Lennart Grill,de GER,GK,Union Berlin,de Bundesliga,23,1999,5.0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,100.0,Matches
1083,Christian Groß,de GER,MF,Werder Bremen,de Bundesliga,33,1989,21.0,4,0,0,53,14,1,6,23,25,0,0,0,155,26,30,46.4,Matches
1084,Pascal Groß,de GER,"MF,DF",Brighton,eng Premier League,31,1991,36.0,6,0,0,35,18,10,224,13,38,0,1,1,140,10,36,21.7,Matches
1085,Brajan Gruda,de GER,MF,Mainz 05,de Bundesliga,18,2004,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,Matches
1086,Ilia Gruev,bg BUL,MF,Werder Bremen,de Bundesliga,22,2000,17.6,2,0,0,27,12,0,11,22,27,0,0,0,117,16,21,43.2,Matches
1087,Carlos Gruezo,ec ECU,MF,Augsburg,de Bundesliga,27,1995,10.7,5,0,0,12,9,0,2,10,12,0,1,0,71,9,13,40.9,Matches
1088,Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,35,1987,27.0,1,0,0,1,3,0,0,0,0,0,0,0,26,10,1,90.9,Matches
1089,Andrés Guardado,mx MEX,MF,Betis,es La Liga,35,1986,15.3,7,0,0,16,10,0,9,23,25,0,0,0,121,17,29,37.0,Matches
1090,Sergi Guardiola,es ESP,FW,Valladolid,es La Liga,31,1991,5.6,1,0,0,14,9,4,3,2,7,0,0,0,14,9,14,39.1,Matches
1091,Sergi Guardiola,es ESP,FW,Cádiz,es La Liga,31,1991,12.9,2,0,0,7,21,11,14,3,7,0,0,0,39,11,31,26.2,Matches
1092,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,es La Liga,30,1991,30.9,8,0,0,26,21,1,3,34,33,0,0,0,119,47,23,67.1,Matches
1093,Gabriel Gudmundsson,se SWE,"DF,FW",Lille,fr Ligue 1,23,1999,9.3,3,0,0,17,21,3,33,10,11,1,0,0,46,12,7,63.2,Matches
1094,Gonçalo Guedes,pt POR,"FW,MF",Wolves,eng Premier League,25,1996,7.9,1,0,0,11,24,5,27,1,6,0,0,0,34,7,11,38.9,Matches
1095,Axel Gueguin,fr FRA,"FW,MF",Montpellier,fr Ligue 1,17,2005,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches
1096,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,22,2000,37.0,8,0,0,24,40,0,0,45,27,0,0,1,241,54,43,55.7,Matches
1097,Mattéo Guendouzi,fr FRA,MF,Marseille,fr Ligue 1,23,1999,23.4,3,0,0,25,37,1,24,21,18,0,0,1,147,23,29,44.2,Matches
1098,Javier Guerra,es ESP,MF,Valencia,es La Liga,19,2003,6.7,0,0,0,13,7,0,8,11,13,0,0,0,43,6,8,42.9,Matches
1099,Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,de Bundesliga,28,1993,25.4,4,0,0,8,10,2,114,36,20,1,0,0,177,5,12,29.4,Matches
1100,Axel Guessand,fr FRA,DF,Udinese,it Serie A,17,2004,0.9,0,0,0,1,0,0,0,2,1,0,0,0,1,1,2,33.3,Matches
1101,Evann Guessand,fr FRA,"FW,MF",Nantes,fr Ligue 1,21,2001,14.0,2,0,0,31,21,6,31,9,16,0,0,0,72,28,27,50.9,Matches
1102,Ander Guevara,es ESP,MF,Real Sociedad,es La Liga,25,1997,2.5,2,0,0,5,3,0,0,2,2,0,0,0,19,3,2,60.0,Matches
1103,Pape Gueye,sn SEN,MF,Sevilla,es La Liga,23,1999,13.0,6,3,2,30,34,1,18,22,22,2,0,0,81,19,17,52.8,Matches
1104,Pape Gueye,sn SEN,"MF,DF",Marseille,fr Ligue 1,23,1999,5.5,1,0,0,10,12,1,3,9,7,0,0,0,42,11,5,68.8,Matches
1105,Josuha Guilavogui,fr FRA,"DF,MF",Wolfsburg,de Bundesliga,31,1990,13.1,4,0,0,29,8,2,2,23,11,0,1,1,95,43,32,57.3,Matches
1106,Frederic Guilbert,fr FRA,DF,Strasbourg,fr Ligue 1,27,1994,16.2,3,0,0,28,19,0,55,43,29,0,1,0,109,28,23,54.9,Matches
1107,Hugo Guillamón,es ESP,MF,Valencia,es La Liga,22,2000,18.1,5,0,0,35,34,0,32,19,12,0,2,1,96,20,20,50.0,Matches
1108,Bruno Guimarães,br BRA,MF,Newcastle Utd,eng Premier League,24,1997,30.3,7,0,0,45,83,1,22,36,40,0,0,0,233,19,13,59.4,Matches
1109,Sehrou Guirassy,gn GUI,MF,Rennes,fr Ligue 1,26,1996,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
1110,Sehrou Guirassy,gn GUI,FW,Stuttgart,de Bundesliga,26,1996,18.3,4,1,1,17,43,10,6,0,1,1,0,0,43,42,39,51.9,Matches
1111,Rafik Guitane,fr FRA,FW,Reims,fr Ligue 1,23,1999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
1112,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,32,1990,6.0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,Matches
1113,Manuel Gulde,de GER,DF,Freiburg,de Bundesliga,31,1991,7.1,2,0,0,9,2,0,4,19,8,0,0,0,37,22,20,52.4,Matches
1114,Gerard Gumbau,es ESP,MF,Elche,es La Liga,27,1994,30.4,11,0,0,51,21,2,164,28,25,0,0,0,165,22,30,42.3,Matches
1115,Robert Gumny,pl POL,DF,Augsburg,de Bundesliga,24,1998,22.4,5,1,0,32,18,1,27,26,24,0,0,0,107,45,44,50.6,Matches
1116,İlkay Gündoğan,de GER,MF,Manchester City,eng Premier League,31,1990,26.1,0,0,0,23,25,6,30,20,18,2,0,0,155,19,12,61.3,Matches
1117,Christian Günter,de GER,"DF,MF",Freiburg,de Bundesliga,29,1993,30.5,5,0,0,32,14,6,198,16,21,0,1,0,121,13,29,31.0,Matches
1118,Koray Günter,de GER,DF,Hellas Verona,it Serie A,27,1994,11.1,3,0,0,17,10,0,3,30,6,0,0,0,81,22,21,51.2,Matches
1119,Koray Günter,de GER,DF,Sampdoria,it Serie A,27,1994,8.6,2,0,0,7,3,0,1,11,8,0,1,0,47,24,9,72.7,Matches
1120,Gorka Guruzeta,es ESP,FW,Athletic Club,es La Liga,25,1996,15.8,2,0,0,28,14,16,4,4,20,0,0,0,49,29,47,38.2,Matches
1121,Malo Gusto,fr FRA,DF,Lyon,fr Ligue 1,19,2003,17.7,1,0,0,20,24,2,116,28,26,0,0,1,139,8,15,34.8,Matches
1122,Raúl Guti,es ESP,MF,Elche,es La Liga,25,1996,12.4,1,0,0,8,22,1,9,8,12,0,0,0,64,6,10,37.5,Matches
1123,Miguel Gutiérrez,es ESP,DF,Girona,es La Liga,21,2001,26.6,6,0,0,23,24,3,104,18,23,0,0,0,157,9,16,36.0,Matches
1124,Joško Gvardiol,hr CRO,DF,RB Leipzig,de Bundesliga,20,2002,24.1,2,0,0,20,13,1,4,34,17,0,1,1,167,43,34,55.8,Matches
1125,Darko Gyabi,eng ENG,FW,Leeds United,eng Premier League,18,2004,0.1,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,,Matches
1126,Emmanuel Gyasi,gh GHA,"FW,DF",Spezia,it Serie A,28,1994,31.2,10,0,0,47,37,23,22,8,15,0,0,0,120,18,53,25.4,Matches
1127,Norbert Gyömbér,sk SVK,DF,Salernitana,it Serie A,30,1992,19.3,5,0,0,22,7,0,5,35,23,0,1,0,106,45,25,64.3,Matches
1128,Christian Gytkjær,dk DEN,"FW,MF",Monza,it Serie A,32,1990,6.2,0,0,0,11,6,10,1,0,2,0,1,0,9,10,20,33.3,Matches
1129,Erling Haaland,no NOR,FW,Manchester City,eng Premier League,22,2000,30.8,5,0,0,31,24,8,12,3,2,1,0,0,37,50,50,50.0,Matches
1130,Nicolas Haas,ch SUI,MF,Empoli,it Serie A,26,1996,12.8,2,0,0,20,11,1,11,8,13,0,0,0,62,6,19,24.0,Matches
1131,Janik Haberer,de GER,MF,Union Berlin,de Bundesliga,28,1994,24.3,1,0,0,34,38,1,14,14,17,0,0,0,144,38,51,42.7,Matches
1132,Alexander Hack,de GER,DF,Mainz 05,de Bundesliga,28,1993,12.6,2,1,0,25,12,1,2,24,18,0,2,0,87,33,32,50.8,Matches
1133,Munir El Haddadi,ma MAR,"MF,FW",Getafe,es La Liga,26,1995,12.8,4,0,0,14,34,13,70,9,7,0,0,0,64,28,28,50.0,Matches
1134,Jaouen Hadjam,dz ALG,DF,Nantes,fr Ligue 1,19,2003,8.9,1,0,0,10,12,0,28,12,21,0,0,1,56,7,12,36.8,Matches
1135,Dennis Hadzikadunic,ba BIH,DF,Mallorca,es La Liga,24,1998,6.8,1,0,0,6,2,0,0,3,6,0,0,0,28,16,13,55.2,Matches
1136,André Hahn,de GER,"FW,MF",Augsburg,de Bundesliga,31,1990,4.3,1,0,0,8,3,1,6,4,5,0,0,0,19,13,15,46.4,Matches
1137,Amadou Haidara,ml MLI,MF,RB Leipzig,de Bundesliga,24,1998,15.9,7,0,0,29,11,0,3,26,11,1,1,0,103,24,31,43.6,Matches
1138,Massadio Haïdara,ml MLI,"DF,MF",Lens,fr Ligue 1,29,1992,18.6,5,0,0,19,26,4,26,36,16,1,1,0,88,38,15,71.7,Matches
1139,Achraf Hakimi,ma MAR,"DF,MF",Paris S-G,fr Ligue 1,23,1998,22.8,7,2,1,29,19,5,42,16,34,1,0,0,129,7,7,50.0,Matches
1140,Lewis Hall,eng ENG,DF,Chelsea,eng Premier League,17,2004,7.3,1,0,0,3,11,1,34,11,12,0,0,0,48,7,5,58.3,Matches
1141,Sébastien Haller,ci CIV,FW,Dortmund,de Bundesliga,28,1994,13.6,1,0,0,13,14,4,3,1,4,1,0,0,32,42,40,51.2,Matches
1142,Marcel Halstenberg,de GER,DF,RB Leipzig,de Bundesliga,30,1991,17.3,2,0,0,19,7,0,45,21,21,1,0,0,102,26,16,61.9,Matches
1143,Mathis Hamdi,fr FRA,DF,Troyes,fr Ligue 1,18,2003,0.8,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,0.0,Matches
1144,Ben Hamed Touré,ci CIV,FW,Ajaccio,fr Ligue 1,18,2003,2.3,0,0,0,7,5,0,0,1,4,0,0,0,5,2,15,11.8,Matches
1145,Romain Hamouma,fr FRA,"FW,MF",Ajaccio,fr Ligue 1,35,1987,12.0,5,2,2,18,15,4,54,2,3,2,0,0,33,12,18,40.0,Matches
1146,Saïd Hamulic,ba BIH,FW,Toulouse,fr Ligue 1,21,2000,1.2,1,0,0,2,1,1,1,0,0,0,0,0,3,0,2,0.0,Matches
1147,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,de Bundesliga,25,1997,16.6,5,0,0,22,9,0,6,33,23,0,1,0,117,69,40,63.3,Matches
1148,Samir Handanović,si SVN,GK,Inter,it Serie A,38,1984,13.7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,Matches
1149,Genki Haraguchi,jp JPN,MF,Stuttgart,de Bundesliga,31,1991,8.3,1,0,0,4,16,0,8,8,7,0,0,1,38,6,12,33.3,Matches
1150,Genki Haraguchi,jp JPN,MF,Union Berlin,de Bundesliga,31,1991,5.5,0,0,0,4,12,0,4,3,8,0,0,0,19,8,7,53.3,Matches
1151,Amine Harit,ma MAR,"MF,FW",Marseille,fr Ligue 1,25,1997,5.7,1,0,0,2,13,2,16,4,4,0,0,0,27,1,12,7.7,Matches
1152,Luke Harris,wls WAL,"MF,FW",Fulham,eng Premier League,17,2005,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
